,product_name,Arima_SMAPE
1005,P971,0.7528136264718855
1006,P974,0.679124913340573
1007,P975,0.6783067041469942
1008,P976,0.5848345577746653
1009,P977,0.661329853531454
1010,P978,0.5433277956509145
1011,P980,0.6875603683970515
1012,P981,0.0
1013,P982,0.6857199584886706
1014,P983,0.7994358849645766
1015,P984,0.607619776333792
1016,P985,0.13089608277961962
1017,P986,0.5088409938274886
1018,P987,0.8016118712507588
1019,P988,0.4842442655440087
1020,P989,0.3364468008656578
1021,P990,0.0
1022,P991,0.11919862709698481
1023,P992,0.6223751685297398
1024,P993,0.6731688477130284
1025,P994,0.7042801673930774
1026,P995,0.4836654513483065
1027,P996,0.7713725834958101
1028,P997,0.7197253653721885
1029,P998,0.017486363839657626
1030,P999,1.016166273348773e-08
